Review,Class
"En mi experiencia el pasado 28 de Junio de este hotel debo mencionar que tienen muchos puntos de mejora me parece que el hotel necesita cierto mantenimiento y mejorar su calidad del servicio, primero al llegar al hotel en la tarde-noche del viernes 28 de junio la persona que estaba en recepcion (del cual no recuerdo su nombre) estaba ocupado y llamo a su compañera para que le ayudara con mi registro pero no me parece que haya sido la mejor manera de llamarla menos frente a un huesped comentando ""pues aca es donde trabajas"" no me interesa si la estaba regañando o no pero creo que eso deberia hacerse en otro sitio no en plena recepcion, ingrese a mi habitacion con mi familia y el cuarto holia a humedad, no habia toallas, no servian 2 focos, llame a recepcion y no respondieron,_x0085_",3
"Hotel antiguo, que no ha sido remodelado, muy bonito en los espacios comunes. Habitaciones adecuadas pero muy lejos del valor que cuesta la noche. Excelente ubicación, posibilidad de usar la piscina de otro hotel cruzando la calle lo cual no resulta cómodo en absoluto. Si no fuera por la ubicación y el diseño del lobby no lo consideraría en Absoluto como una opción.",3
"Estaba en reconstrucción, cobran la entrada y desde afuera puedes ver. Vale la pena por la vista, sin embargo cerca de ahí hay otro lugar en el que podés tener una vista igual o mejor que ahí. ",2
"recientemente comercializados en el Grand Luxxe. Nos recibió en el aeropuerto por Miller Transporte con transporte gratuito al Grand Luxxe. complejo de correo electrónico para las reservas antes de llegar (no proporcionan transporte de vuelta al aeropuerto, sin embargo, el costo es mínimo 12 dólares) El Check-in es 17:00 Yo estaba consciente de la construcción en el complejo antes de llegar y mentalmente preparado para las mismas. El ruido era mínimo en nuestra habitación, pero se podía oír el comienzo de la construcción a las 8:30 Nos alojamos en Luxxe III, sin bares o restaurantes en esta ubicación. Teníamos una suite de un dormitorio para nosotros dos. Fue un gran tamaño, no tengo ninguna queja. Nuestras camareras dos veces al día. El personal en todo el complejo era increíble! Muy amable y servicial. El Grand Luxxe me piscina era tranquila con polos complementarias a las 1:00 y las 4:00 y trapos, supongo que para aquellos que no quieren ir a la piscina. No te pierdas el aeróbic en la piscina a las 12:00 con Javier. normalmente tomar vacaciones fuera del ejercicio pero él lo hacía divertido y no te lo pierdas. La comida en los complejos era decente. En conjunto el viaje fue relajante.

Tengo una queja importante, la experiencia multipropiedad de presentación. Antes de ir a nuestra habitación, nos llevaron a la mujer sobre una presentación. (que no íbamos a ir por que ya nos habían hecho hace años en el Grand Mayan que tomó 5 horas) nos aseguró que solamente 90 minutos, la empresa había cambiado debido a muchas quejas. sólo 90 minutos después del desayuno, prometo. Así que después de ir y volver con ella y las ventajas nos ofreció, dijo que no estaba mal. Para hacer una realllllly en resúmen, fuimos a nuestro apartamento en 10:00 a.m. , reunión antes del desayuno, desayuno en 11 7-10 , reunión después del desayuno y nos fuimos de allí a las 3:00! Además, durante todo este tiempo, pedimos un par de refrescos (que no parece excesivo) que felizmente nos trajo. Sin embargo, ya que no comprar una multipropiedad, nuestro vendedor, que parecía ser tan bien chico y que aparentemente no estaba contento que no comprar, nos llamó a nuestra habitación más tarde esa noche pidiéndole que nos venga y pagar por aquellos 2 refrescos que bebimos. ¿bromeas? Si ésta es una indicación de cómo esta organización está dirigido, no, Gracias. ¡Ten cuidado!",4
"La fama de este restaurante dista mucho de la realidad. En fin de semana el servicio es muy lento, y si hay grupos olvídalo que tu desayuno se convertirá en comida por la tardanza en la cocina. La calidad en los platillos también ha bajado...Más",2
"En general el servicio es bueno, pero si tienen varios detalles que dejan mucho que desear, por ejemplo la ventilacion de los baños no funciona, no reponen las botellas de agua y confundieron mi auto.  Lo que de verdad aborrecí es que pedi un producto en el restaurant, me comentaron que no habia y al llegar un extranjero a el si se lo dieron, la verdad me sentí discriminado en mi propio país. :(",2
"Realmente deseaba gozar al 100% mi estancia en un Fiesta Inn, considero que con un poco más de esfuerzo se puede lograr. Estoy segura que sin los pequeños inconvenientes que se dieron, se podría disfrutar la experiencia de hospedarse en un Fiesta Inn.",3
"Aunque se hacen esfuerzos para mejorarlo aun dista mucho de lugares como el Corcovado o el cerro del Ávila en Caracas, el servicio de comida en general (excepto Santa Clara o San Isidro) que son buenos pero tienes que llevar la tarjeta de crédito el resto de servicio es regular y hasta sucio, no dan ganas de consumir mucho a parte de un café, la vista es espectacular sobre una ciudad enorme pero contaminada, el teleférico y funicular en fin de semana es imposible, le falta le falta. ",3
"Este hotel, muy americano como no podía ser de otra manera, cuenta con grandes espacios, especialmente sus habitaciones.  Las habitaciones muy cómodas, bien insonorizadas, buenas sabanas y almohadas de plumas, pero el baño sigue con equipamiento de los años 80. En la TV no se ven canales locales, asi que para saber lo que ocurre en la ciudad tendrás que bucear en internet.  No olvides llevar bañador y ropa deportiva, tiene piscinas, una interior y otra exterior y un buen gimnasio. El desayuno es muy variado, tanto en la opción internacional como en la típica mejicana. Prueba el jugo verde y pide las tortitas azules (hechas con maiz negro). El restaurante tiene un carta muy completa y cuenta con una bodega de altísimo nivel en vinos internacionales. El servicio es MUY mejorable,_x0085_",4
"Hace años que no me hospedaba en ese Hotel, incluso llegué a enviar una buena opinión del mismo en alguna ocasión. Es decepcionante comprobar el estado de abandono total en que se encuentra, nulo mantenimiento, indolencia del personal especialmente de la ""recepción"" y del restaurante,  Solo para dar un ejemplo de lo patético que me resultó la última estancia, les diré que encontré a la camarera FUMANDO !! en mi habitación, fue tal mi desagrado que salí de inmediato sin decir una palabra (soy ""alérgico"" al tabaco). Bueno pues increíblemente a la media hora que regresé, estaba la habitación arreglada pero 2 ...COLILLAS  DE CIGARRO EN EL CENICERO !!! ¿pueden creerlo?? Hablando de fumar, la gente puede hacerlo con toda libertad en el ""lobby"" que es pequeño y mal ventilado, parece…",1
Me gustó todo y no me disgustó nada en absoluto. Es una belleza y hay que ir si uno está en Bogotá y también a la catedral de sal. No hay que perdérselo por nada.,5
"Justo en el centro de la ciudad, así que vale la pena una visita. Realmente no soy a bibliotecas en mí, pero fue interesante ver una biblioteca que ha existido desde 1646. Y es ampliamente considerado como la primera biblioteca en las Américas. tipo de loco cuando uno se pone a pensar. El costo de la entrada es de 25 pesos por persona. El estilo y la arquitectura del hotel es impresionante y mirando libros que están alrededor de 500 años es bastante ordenada.",3
"muy bonito..completamente te transportas al pasado...y cuando te dan la visita guiada del mismo   ...le tomas el aprecio que tiene visiblemente a cada detalle , como el piso  los candiles ..el loby...en fin   todo......las habitaciones donde estuvieron personajes como frank sinatra ..cantinflas,  maria felix ,, en fin muy bonito ,, totalmente recomendable}!!!!!!!!",5
"Preciosa, vale la pena ir a visitarla. Está un poco escondida y al fina de la iglesia, sobre la izquierda. Siempre hay un guía que gratuitamente te explica todo lo que puedes ver...una propina luego no está mal ;)",5
Muy bien hotel en especial quiero resaltar la exelente labor de el señor MILTON CRUZ de seguridad en la playa el cual está siempre muy atentó a todo y dispuesto a brindar orientación y tranquilidad en el área.,5
"Nos alojamos en una habitación que tenía dos mini cocina con microondas y nevera. El buffet de desayuno era bueno. El precio era muy razonable, la ubicación del hotel era perfecta para nosotros. Todo estaba dentro de 5 a 10 minutos a pie. Yo recomendaría este hotel a aquellos que están en un presupuesto.",3
"Ya que en reiteradas ocasiones habían mencionado el lugar y habían buenas opiniones decidimos ir. El lugar no es nada de el otro mundo, podrías ver muchísimos más como este. Las mesas tienen muy poco espacio entre ellas haciendo que las sillas de la mesa...posterior y la anterior choquen entre sí al sentarte y levantarte. Desafortunadamente y creo que por la misma razón anterior, el ambiente es bullicioso y no me refiero a la música. En cuanto a la comida, buenas porciones y a un buen precio, no obstante los platos llegaron fríos. El servicio muy mejorable. Si hablamos de calidad te recomiendo, obvio constando de un presupuesto más alto que eligierais otro lugar, ya que la calidad no es la más exquisita. Se podría decir que fue una comida más, no es un lugar al que piense retornar. Adjunto fotos de algunos momentos de la visita.Más",2
"Estuve solo un día con mi familia y nos tuvimos que cambiar de hotel al siguiente porque el hotel es pura pantalla, habitaciones cara y no están cómodas, el agua del hotel está muy sucia, a mis nietos les salió sarpullido por eso.",2
Muy rico y de las mejores opciones para comer rico en monterrey en un ambiente  familiar. Mis experiencias  han sido en amigos y ninguna ocasión me ha defraudado. El precio es algo elevado pero si lo vale.,4
"Durante los primeros diez años de mi hija practicamente cada fin de semana íbamos al Bioparque Estrella, donde nos llenaba de paz ir a ese lugar... de pronoto por trabajo y estudios dejamos de ir y hace poco retomamos nuestras visitas, para encontrarnos con que ya hay venta de todo y es un mundo de gente. El paseo aún agradable pero tanta gente y tanto vaso de plastico de un solo uso hace que la experiencia de paz ya no exista.",3
"Como me encantan las cosas antiguas fui con grandes expectativas, quizá la hora no favoreció mucho pues ya caía la tarde, sin embargo no me emocionó, no vi nada que me llamara la atención, muchos puestos con cachivaches y no pocos con cosas de muy baja calidad. Sucio con olor a orines no me agradó. Al ser un punto turístico creo que se puede mejorar y mucho.",2
"Excelente servicio, comida deliciosa, y todo el mundo en el restaurante eran una delicia (tanto personal de servicio y clientes). Nos reunimos con el propietario y jefe rose heladera; compañeros muy agradables. Es la segunda vez que Mediterraneo - sin duda volveremos el próximo año. Nuestro grupo disfrutó labneh, dolmas, spaghetti, kibi, risotto de hongos y pasta de pollo. Todo estaba increíblemente delicioso. El labneh que merece la pena volver en sí!",4
