Review,Class
encanta lugar ubicacion ir ver clientes queda estrategico cenar salir plaza mucha variedad evitas sacar coche estacionamiento atencion excelente solo seria importante hacer mas grande gym noche satura,5
museo oro cuenta mas grande coleccion objetos oro precolombino tal manera permite conocer procesos fabricacion rituales culturas vivieron pais cada costumbre acompanada objeto oro simbolo toda riqueza cultural permite dejar huellas pasado construir futuro excelente plan familiar ninos personas solas museo bien dotado areas sociales banos restaurante servicios general cuidado seguridad entorno pues museo situado zona centrica ciudad expuesto condiciones riesgos publicos prevenido precavido sera buena experiencia,5
teleferico lleva traves ruta diferentes ciudad ofrece gran vista ciudad vuelca hacia montanas,4
lugar impresionante historia monumentos piramide embargo siento recinto mas importante region deberia existir mejor inversion infraestructura banos disponibles interior jardines comunes mal cuidados barandales protectores monumentos varillas viejas cinta amarrar cajas decir taquillas pagar tarjeta dos personas podia misma cuenta formar ventanilla app recorrido veinticinco pesos meter camara tambien cuesta cobran deberia verse reflejado cuidar lugar,3
boulevar va parque central mar nota hacen esfuerzos recuperarlo todas maneras aun falta bastante lograrlo,3
bodeguita medio ubicada havana vieja lugar tradicional concurrido turistas tomarse mojitos bebida tradicional cubana cuba mas bodeguita,3
agradable paseo largo malecon tendras unas vistas fotos puesta sol encanto relajante despues largo dia paseos alrededor viejo habana,5
habitaciones ventanas humedas trato pesimo ningun interes ayudar pareja nino pequeno necesitaba cuchara darle cenar hecho casi rogar encargada hotel noche prestara solto hotel tres estrellas obligacion dar tipo servicio ein,1
ciudad parecida chichen aunque edificios pequenos mucha promocion espectacular recomiendo llevar agua sombrero visita verano sol da,5
hermoso hotel encuentra ubicado mejores zonas habana oportunidad pasar noche viaje regreso casa hotel ofrecieron parte paquete habia comprado creo major pudo pasado lamento haberme podido quedar mas dias alli vista piso dieciseis habitacion simplemente spectacular habitaciones amplias bano precioso desafortunadamente asensor colapsa determinadas horas dos estan reparacion algun momento esperar mas diez minutos subir piso veinticinco encuentra restaurants catalogados mejores cuba creo atencion cliente,3
marido vuelto hace cuba pasamos par dias habana hospedamos sevilla registro bien pesar habia enviado correo electronico hotel llegada pedi habitacion piso superior vistas dieron habitacion segundo piso daba patio sucio rodeado tres paredes mal ventilado aire acondicionado inmediatamente volvimos recepcion pedi mejor informaron habia mas disponible dia despues explico habia enviado correo electronico habia informado aniversario alguna manera encontraron habitacion aun segundo piso lado edificio,2
primero quedo aqui queriamos tomar excursion hicimos gansters senora mas dulce mundo led oia palabra dijo toda cosa asi saltaria dicen llegar temprano necesitas absoluto demasiada gente asi lleva demasiado tiempo simplemente evitarlo personal cincuenta cincuenta mezcla servicial distante arrogante gran tienda regalos encontre libros cubanos parecen dificiles encontrar modos vista increible torres terraza internet tranquilo sombreado sirve maravilloso cafe cerveza bucanero ortografia,5
ricos mojitos salir afuera calle tomar pequeno adentro grupo musical fantastico,4
excelente servicio atencion alimentos definitivamente deliciosos buena ubicacion cantan mananitas italiano hermoso detallemas,5
general hotel bien estandar solo area alberca si deberian trabajar aunque hace calor temperatura limpieza seria mejoraria ubicacion buena centrico,3
visitado atracciones tipo sido peor anuncian mas grande mundo servicio pesimo cabinas ocho personas toco subir asientos espalda espalda solo toco ver lado paisaje llenan cabinas maxima capacidad imposivle poderte mover ver lado ciudad si bien estan disenadas ocho personas lugares llenan puedas libertad voltear hacia puntosabajo mas rueda caeria mal poner arracciones venta souvernis,3
ultima vez habana disfrute tiempo plaza catedral beber mesas aire libre moquiitos ahora parece iglesia insistido mesas cafe removidos parece vacio precioso aunque,4
titulo manera vez encuentras alli empiezas caminar ver edificios piedra pensar tenian transportarlas gran distancia medios aquella epoca asombras cantidad personas trabajar duro cantidad piedras preguntas cuanto tiempo necesitarian realizar maravilla ciudad solo gran piramide sino habia templo observatorio demas aparte tambien dos cenotes dentro recinto dicho asombroso,3
lugar espanol construido habana monton edificios originales todavia alli,4
pues lugar bueno fuentes vista genial puntos tomar fotografias regularmente dias sabados domingos programan espectaculos aire libre teatro musica maratones paseo bicicleta eventos especiales seguridad lugar preocupes casi cada cien metros observaran grupos policias encargan cuidar visitantes familias lugar seguro aquellos recuerdos delincuencia quedaron atras,5
corto paseo quinta real hotel alojamos hermoso restaurante ofrece autentico encanto mexicano lugar lleno asi esperar quince minutos mientras espera anfitrion ofrecio cerveza fria bebidagratis fruta esposa encanto vez sentado ofrecieron aperitivos increible esposa chicharron prensado eligio tacos chalupas plato principal pedimos mole pollo mejor recomiendo encarecidamente lugar mas barato creo factura alrededor cuarenta cero vale penamas,5
plaza revolucion lugar reunen cubanos algun acontecimiento gusto ver si vas alguno actos alejado casco historico si tiempo recomiendo,4
simple ofrecer simplemente recorrereis llegas arepuerto si contratais cualquier tour bus auto clasico merece mas mencion paseo pegado mar siquiera bonita playa disfrutar,4
visita guanajuato callejon beso hicimos tradicionales callejoneadas hacen estudiantinas lugar lindo gran expectacularidad tipico region,4
podia visitar habana ir plaza revolucion tour bus turistico alli encuentra tmb edificio marti mirador mas alto ciudad si hacen excursion horas mediodia recomiendo proteccion sol sombra resguardo,5
personal bueno cambiar habitacion debido menor incidencia rafael entusiasta hacer estancia buena chef jorge gonzalez chef pasteleria siempre parado ver comidas verdaderas excelencias hotel cocina probamos restaurantes cocteles bar habia realmente primera categoria jefe oficina hospitalario realmente volco hacer estancia fantastica,4
conjunto arqueologico conoce parte pequena da suficiente informacion trasladarte mentalmente epoca maya debe lugar ruinas mas visitado yucatan consejo ir primera hora 8am hacer recorrido 2h aprox tal manera q salgas veras entrar muchisim gente ineludible vositarlo,4
tras unas cuantas comidas mediocre visita grupo cuba decidimos hacer propia cosa ultima noche estabamos tan contentos encontrado restaurante pequena sentarnos bar aparte esono puedo quejar asientos permitio observar barman expertamente hacer cocteles toda noche ver bebidas grandes presentacion imaginativa fruta fresca florecer cuanto comida guau tan buena relacion calidadprecio platos frescos sabrosos sopa verduras pan seguido porcion tacos oreillys mas suficiente preparado perfeccion bien presentada tambien impresiono factura menos habia pagado comidas sabor viaje duda recomiendo pequeno restaurante si habanamas,3
alojamos hotel nacional havan dos mil trece enero hotel precioso todavia belleza caracter construido habitaciones anticuadas esperar hecho creo acorde hotel alojas hotel historico esperaria todavia muebles antiguos problema hotel servicio zonas registramos cuatro parejas asi reserva cinco habitaciones registramos solo tres habitaciones disponibles nadie dijo dieron tres parejas paquetes habitacion llaves entonces empezaron servir proximos clientes despues esperar minutos luego preguntamos dos,2
fama paladar pequena diminuta terraza hace imprescindible reservar callejon chorro concentra oferta gastronomica zona mejor ropa vieja probe habana,5
zona increible conservacion mantenimiento construcciones antiguas contraste modernas hacen visitar zona verdadero deleite caso alcanzo visitarla dia regresar siguientes cuatro dias restantes visita bogota igual falto conocer varios rincones maravillosa zona esencia origen capital colombiana superrecomendable,5
recomiendo hora atardecer logran unas lindas fotospagamos coco taxi recorrimos lugares tipicos habana finalizando malecon,4
hotel nacional primera parada viaje dos semanas cuba quedamos ganas quedarnos hotel tan marcada historia siglo xx cubano historia hotel expuesto bar hotel planta principal murales personajes famosos alojado hotel abrio puertas hotel convirtio mafia infame dirigia ano mil novecientos cincuenta bajo mano meyer lansky hotel situado hermoso paseo maritimo bonitos jardines patio terraza zonas comoda perfecta disfrutar coctel puros area bar ofrece bebidas terraza hacen bonita pina colada bar principal suerte,4
esencialmente dos hoteles mismo nombre unidas pasadizo baja mas ambos entradas separadas recepciones dejaron parecio hotel central parque original solo educada enviado tunel extension moderna mas bien hotel totalmente distinto hotel estilo antiguo caracter habiamos imaginado finalmente cambiamos decir pasaron edificio original esperes estilo antiguo encanto colonial moderno confortable final dia relativo hotel bastante buena buena ubicacion hotel personal agradable atento aunque personal recepcion tendian burocraticos renovaciones,4
primer lugar gustaria decir creo propietarios sinceros cocina cubana despues sobrevivido tiempo creo probablemente buenos respecto competidores desgracia si muchas expectativas cuanto lacomida mas heterogeneo trajeron aqui operador turistico privado segunda eleccion primera opcion completamente lleno seguro si dieron deleitarte tipico restaurante lleno turistas lugarenos probablemente senalo demas camarera parecia acosado ofrecen servilletas ofrecen pedidos beber dos veces dos personas diferentes embargo bebidas bastante bueno mejor complejo fijarse conjuntos aqui vienen aperitivo main cafe bebida cafe postre precios razonables estandares occidentales dieciocho cucs carne main veinticinco cucs fuente mariscos pedimos serie cerdo fuente marisco sopas realidad sabroso especialmente sopa pollo embargo tibia temperatura pensando preguntar climatizada puede provocado mas problemas idioma principal cerdo pedi bastante bueno aunque sazonada sensible plato marisco bueno pequena cola langosta brocheta gambas hecho parrilla bastante soso filete pescado cafes despues comer decepcionante despues buenos cafes habana complejo postre habia opcion menu ponen tarta helados mismo plato ambas espectacular anadido servicio tarifa obligatoria quince factura total razonable estandares occidentales probablemente seria mes dos salario local proxima vez ligeramente operador probablemente pide comer lugarenos comen sabores locales cubanos cocinar turistasmas,3
